_id,bio,college,country,createdAt,dob,email,face_detection_probabilities,gender,height,insta_username,interests,is_habit_drink,is_habit_smoke,is_verified,mobile,name,status,type,updatedAt,verified_at,what_to_find,who_to_date,is_subscribed,age
705,Let's explore ,"[""Jawaharlal Nehru University""]",IN,527.4361552186111,2000-09-01 00:00:00,9705000000@get.idyll,,F,155.0,,"[""Art & Craft"",""Dancing"",""Badminton"",""Boxing"",""Running""]",O,O,False,9705000000,Deepika ,True,U,21.97295840486111,,C,A,True,23.0
706,Let's find out something more about me after the meetup,"[""Jawaharlal Nehru University""]",IN,527.3447563297223,2001-12-18 00:00:00,9706000000@get.idyll,,F,,,"[""Rock"",""Dogs"",""Beer"",""Badminton""]",S,S,False,9706000000,Alka Sinha,True,U,20.970000997453702,,CON,A,True,22.0
707,It's not possible to express my self in feu words.,"[""University of Delhi ""]",IN,527.2238232741666,1994-03-13 00:00:00,9707000000@get.idyll,,M,,,[],S,S,False,9707000000,Vineet Kumar ,True,U,21.965386691898146,,C,F,,29.0
708,Imperfect,"[""Jawaharlal Nehru University""]",IN,527.1284752186111,1999-07-06 00:00:00,9708000000@get.idyll,[98.11956286430359],M,178.0,,"[""Cricket"",""Running"",""Concerts"",""Tea""]",S,S,True,9708000000,Gurlal Singh ,True,U,17.754935627083334,,NS,F,,24.0
709,...,"[""JNU ""]",IN,526.8871021630556,1998-04-13 00:00:00,9709000000@get.idyll,,F,160.0,,"[""Singing"",""Writing"",""Dancing"",""Art & Craft"",""Basketball""]",S,O,False,9709000000,S,False,U,3.814839828472222,,C,A,True,25.0
710,Lets see where it takes.....,"[""Jnu""]",IN,526.8511277186111,1998-11-27 00:00:00,9710000000@get.idyll,,M,182.0,,[],N,N,False,9710000000,Shashwat ,True,U,21.94678735162037,,NS,F,,25.0
711,"What's more beautiful than walking together on the ring road ? Me, someone and may be stars ?","[""Jawaharlal Nehru University""]",IN,526.8441252186111,1998-06-01 00:00:00,9711000000@get.idyll,,M,167.0,,[],O,S,False,9711000000,Manish Vishnoi ,True,U,21.935540951157407,,R,F,,25.0
712,,[],IN,526.7744768852777,,9712000000@get.idyll,,,,,[],,,False,9712000000,,True,U,21.94893783773148,,,,,
713,just here to find people,"[""JNU""]",IN,526.7035804963889,2002-11-11 00:00:00,9713000000@get.idyll,,F,,,"[""Singing"",""Art & Craft"",""Photography"",""Dancing"",""Swimming""]",O,N,False,9713000000,sneha,True,U,21.941462849305555,,NS,A,True,21.0
714,,[],IN,526.3520982741667,,9714000000@get.idyll,,,,,[],,,False,9714000000,,True,U,21.931338705787038,,,,,
715,I don't know ,"[""Jawaharlal Nehru University""]",IN,526.3264918852777,1998-01-26 00:00:00,9715000000@get.idyll,,F,160.0,,"[""Singing"",""Dancing"",""Badminton"",""Beaches"",""Foodie""]",N,N,False,9715000000,Mridula Garg,False,U,3.814537756712963,,NS,M,True,25.0
716,"Athlete
","[""JNU ""]",IN,526.1272741075,1999-09-07 00:00:00,9716000000@get.idyll,,M,,,"[""Badminton"",""Cricket"",""Gym"",""Mountains"",""Coffee""]",N,N,False,9716000000,Parvinder ,True,U,21.915947907175926,,C,F,,24.0
717,,[],IN,526.1195229963889,,9717000000@get.idyll,,F,,,[],,,False,9717000000,Abcd,False,U,3.8144711942129628,,,,True,
718,Sapre Aude,"[""Jawaharlal Nehru University""]",IN,525.7329457741666,2000-02-29 00:00:00,9718000000@get.idyll,,NB,172.0,,"[""Singing"",""Basketball"",""Yoga"",""Theatre"",""Clubs""]",S,O,False,9718000000,Werther,True,U,21.89246215486111,,C,F,,23.0
719,,[],IN,525.6988246630556,,9719000000@get.idyll,,M,,,[],,,False,9719000000,806754,True,U,21.903669944212965,,,,,
720,Lets try this new buzzing thing in the campus,"[""Jawaharlal Nehru University""]",IN,525.2618985519445,2001-05-08 00:00:00,9720000000@get.idyll,,NB,182.0,,"[""Foodie"",""Sci-fi"",""Ambitions"",""Human Rights"",""EDM""]",S,N,False,9720000000,Naman,True,U,21.53693269884259,,NS,F,,22.0
721,.,"[""JNU ""]",IN,525.2088535519445,2000-10-22 00:00:00,9721000000@get.idyll,,M,172.0,,"[""Pizza"",""Whiskey"",""Dogs""]",O,O,False,9721000000,M,False,U,5.753931599305556,,NS,F,,23.0
722,Something interesting,"[""Jnu ""]",IN,525.1335132741667,1992-05-16 00:00:00,9722000000@get.idyll,[],M,5.4,,"[""Cricket"",""Photography"",""Writing"",""Art & Craft"",""Foodie""]",S,N,True,9722000000,Sanjay,True,U,5.752629562268519,5.752629991863426,R,F,,31.0
723,I make jokes when I am uncomfortable.,"[""JNU""]",IN,525.0935218852778,2000-12-08 00:00:00,9723000000@get.idyll,[],M,180.0,,"[""Badminton"",""Cooking"",""Feminism"",""Documentaries"",""Backpacking""]",O,O,True,9723000000,Mech,True,U,5.752162907175926,5.752163336770833,R,F,,23.0
724,,[],IN,524.9302285519444,,9724000000@get.idyll,,,,,[],,,False,9724000000,,True,U,21.872094157175926,,,,,
725,,[],IN,524.8437649408334,,9725000000@get.idyll,,F,,,[],,,False,9725000000,Srishti ,False,U,3.8144060090277776,,,,True,
726,"CSPILAS
ENRIQUE IGLESIAS ❣️
AIMLESSLY WANDERING ","[""Puju""]",IN,524.6725068852778,2001-10-16 00:00:00,9726000000@get.idyll,,F,160.0,,"[""Mountains"",""Beaches"",""Running"",""Biryani"",""Anime""]",S,O,False,9726000000,Margaret ,True,U,21.83996874050926,,NS,A,True,22.0
727,,[],IN,524.6504027186111,,9727000000@get.idyll,,,,,[],,,False,9727000000,,True,U,21.860434770601852,,,,,
728,,[],IN,524.6371074408333,,9728000000@get.idyll,,,,,[],,,False,9728000000,,True,U,21.859880754398148,,,,,
729,....,"[""Jawaharlal Nehru University""]",IN,524.5020068852778,2004-11-18 00:00:00,9729000000@get.idyll,,M,182.0,,"[""Writing"",""Gym"",""Concerts"",""Punjabi"",""Romance""]",N,N,False,9729000000,Aman ,True,U,21.498239238194444,,NS,F,,19.0
730,JNU,"[""Jawaharlal Nehru University""]",IN,524.4799413297222,1997-07-22 00:00:00,9730000000@get.idyll,[61.242266496022545],M,178.0,,"[""Cooking"",""Mountains"",""Writing"",""Cricket"",""Badminton""]",S,S,True,9730000000,Shubham ,True,U,5.067912039120371,,CON,F,,26.0
731,👍🤘,"[""Jawaharlal Nehru University""]",IN,524.3104746630555,1998-05-31 00:00:00,9731000000@get.idyll,,M,179.0,,[],N,N,False,9731000000,Ravi,True,U,21.84322823125,,NS,F,,25.0
732,.......,"[""JNU ""]",IN,524.1974113297222,2000-11-15 00:00:00,9732000000@get.idyll,,M,168.0,,"[""Fantasy"",""Animated"",""Biryani"",""Tea"",""Mystery""]",N,N,False,9732000000,Loner,True,U,21.838410580787038,,F,F,,23.0
733,Sea surfer,"[""JNU ""]",IN,524.1937007741667,1996-02-02 00:00:00,9733000000@get.idyll,[93.37629675865173],M,162.0,,"[""Coffee"",""Beaches"",""Badminton"",""Cycling"",""Swimming""]",N,N,False,9733000000,Avinash ,True,U,11.164872629398149,,R,F,,27.0
734,,[],IN,524.0901057741667,,9734000000@get.idyll,,M,,,[],,,False,9734000000,Allison burgers ,True,U,21.835811344675925,,,,,
735,:),"[""JNU""]",IN,524.0795266075,2001-02-14 00:00:00,9735000000@get.idyll,[93.36879849433899],M,,,"[""Volleyball"",""Stand Up"",""Festivals"",""Foodie""]",S,N,False,9735000000,Dev,True,U,3.1126009743055554,,C,F,,22.0
736,Cheers,"[""Jnu""]",IN,524.0114607741667,1995-04-05 00:00:00,9736000000@get.idyll,[99.64649081230164],M,183.0,,[],S,S,False,9736000000,HS,True,U,16.005880928009258,,C,F,,28.0
737,"I am person who is positive about every aspect of life. There are many things I like to do, to see, and to experience. I like to read, I like to write; I like to think, I like to dream; I like to talk","[""JNU ""]",IN,523.5199268852778,1998-11-16 00:00:00,9737000000@get.idyll,,M,,,"[""Singing"",""Writing"",""Badminton"",""Photography"",""Festivals""]",N,N,False,9737000000,Anshul Upadhyay ,True,U,21.421049689583334,,R,F,,25.0
738,JNU ,"[""JNU ""]",IN,523.4020341075,2002-05-24 00:00:00,9738000000@get.idyll,,M,171.0,,[],N,N,False,9738000000,Rajiv,True,U,21.806914492824074,,R,F,,21.0
739,Always up for good talk,"[""JNU""]",IN,523.2785685519444,1998-12-19 00:00:00,9739000000@get.idyll,[95.62484622001648],M,168.0,,"[""Badminton"",""Cricket"",""Cooking"",""Mountains"",""Tea""]",N,N,True,9739000000,Prabhat ,True,U,17.033248740509258,17.033249170104167,R,F,,25.0
740,Not curious but expectations ,"[""JNU ""]",IN,523.0186041075,1994-12-03 00:00:00,9740000000@get.idyll,[53.09974551200867],M,167.0,,"[""Dancing"",""Swimming"",""Cycling"",""Open-Minded"",""Fish""]",S,N,False,9740000000,Mahendr,True,U,19.33425760625,,C,F,,29.0
741,Hiiiiiiiiiiiiiiiii8iiiiiiiiiii,"[""Jnu""]",IN,522.9512432741667,1994-01-10 00:00:00,9741000000@get.idyll,,M,,,"[""Beer"",""Coffee"",""Biryani"",""Foodie"",""Desi""]",S,S,False,9741000000,Manish,True,U,21.78598360162037,,R,F,,29.0
742,"Music and Literature lover, Ambivert, Cafe Hopping, Wanderlust, Economics Researcher. ","[""Jawaharlal Nehru University""]",IN,522.1945704963889,1996-07-20 00:00:00,9742000000@get.idyll,[],M,173.0,,"[""Singing"",""Concerts"",""Open-Minded"",""Cafe-hopping"",""Feminism""]",S,N,True,9742000000,Navneet,True,U,21.212252085416665,,NS,F,,27.0
743,"A easy going guy. Love talking & exploring new people, their ideas. Open to criticism.","[""JNU ""]",IN,522.0472993852778,2000-10-27 00:00:00,9743000000@get.idyll,"[69.18089687824249,52.40003019571304,50.65244734287262,93.85409951210022]",M,180.0,,"[""Writing"",""Cricket"",""Running"",""Coffee"",""Tea""]",S,N,True,9743000000,Ravi Ranjan,True,U,5.751756703472222,5.751757133067129,F,F,,23.0
744,I am a single boy and live near ,"[""Jnu""]",IN,517.6036799408333,1996-05-20 00:00:00,9744000000@get.idyll,,M,,,"[""Cooking"",""Gym"",""Theatre"",""Wine"",""Whiskey""]",O,O,False,9744000000,A.p.singh,True,U,20.111147768287037,,R,F,,27.0
745,,[],IN,517.4765841075,,9745000000@get.idyll,,,,,[],,,False,9745000000,,True,U,21.561525638657407,,,,,
746,I'm an athlete person and very punctual to my schedule ,"[""Jawaharlal Nehru University""]",IN,517.4656799408333,1999-02-01 00:00:00,9746000000@get.idyll,[95.64892649650574],M,180.0,,"[""Art & Craft"",""Badminton"",""Cricket"",""Basketball"",""Running""]",S,S,False,9746000000,Mahendra ,True,U,6.97636786087963,,R,F,,24.0
747,Hello there ,"[""Jawaharlal Nehru University""]",IN,516.1502396630556,1999-07-01 00:00:00,9747000000@get.idyll,[],M,5.8,,"[""Writing"",""Photography"",""Basketball"",""Tea"",""Romance""]",S,N,False,9747000000,Durgesh ,True,U,15.854765083101851,,R,F,,24.0
748,"I like to travel and i am also a coffee lover, ","[""Delhi University""]",IN,516.1382802186112,1997-08-09 00:00:00,9748000000@get.idyll,,M,,,"[""Badminton"",""Gym"",""Biryani"",""Coffee"",""Beer""]",S,N,False,9748000000,Lokki,True,U,21.049649643287037,,R,F,,26.0
749,Be yourself ,"[""Jawaharlal Nehru University""]",IN,516.0453493852777,1998-08-23 00:00:00,9749000000@get.idyll,[],M,183.0,,"[""Stand Up"",""Art & Craft"",""Camping"",""Mountains"",""Beer""]",S,N,False,9749000000,Swar Kapsi,True,U,21.497649550694444,,F,F,,25.0
750,Blend of humor and seriousness,"[""Jawaharlal Nehru University""]",IN,515.9727407741667,2000-03-18 00:00:00,9750000000@get.idyll,[90.53589105606079],M,178.0,,"[""Photography"",""Writing"",""Cricket"",""Stand Up"",""Festivals""]",N,N,True,9750000000,Aayush singh,True,U,5.75146297662037,5.7514633946412035,R,F,,23.0
751,"Hi - new in Delhi - looking to create beautiful bonds - I'm soft spoken , loves street food , loves bike rides , star gazing , and coffee in balcony with a special one with soft lofi music - loves to explore","[""Indira Gandhi National Open University""]",IN,515.9619727186112,1998-01-26 00:00:00,9751000000@get.idyll,,M,180.0,,"[""Coffee"",""Open-Minded"",""Thriller"",""Foodie"",""Mountains""]",N,N,False,9751000000,Abhay Kuhad,True,U,21.492620951157406,,R,F,,25.0
752,🙂,"[""Delhi College Of Arts & Commerce""]",IN,514.6043818852778,2001-06-13 00:00:00,9752000000@get.idyll,,M,183.0,,"[""Photography"",""Theatre"",""Mountains"",""Bollywood"",""Poetry""]",N,N,False,9752000000,Roshan ,True,U,21.437792085416667,,NS,F,,22.0
753,"Looking for someone to become friends first and maybe more after.
I am 72% gentleman, 28%.... You will have to find out.
""Naughty or nice? You decide.""","[""JNU""]",IN,514.5344632741667,1997-10-06 00:00:00,9753000000@get.idyll,"[98.2082724571228,96.3079571723938,98.92668128013611,95.88680863380432]",M,,,"[""Badminton"",""Cooking"",""Biryani"",""Romantic"",""Bollywood""]",N,N,False,9753000000,Mukesh Kumar ,True,U,3.900414596990741,,F,F,,26.0
754,"I like singing, playing musical instrument and outdoor games.
Looking for someone who could accompany me in exploring Delhi street food.","[""Deshbandhu College""]",IN,514.1186399408333,2000-05-16 00:00:00,9754000000@get.idyll,[],M,153.0,,"[""Singing"",""Basketball"",""Volleyball"",""Maggi"",""Foodie""]",N,N,True,9754000000,Himanshu ,True,U,5.751205465046296,5.7512058946412035,NS,F,,23.0
755,,[],IN,513.2751391075,,9755000000@get.idyll,,,,,[],,,False,9755000000,,True,U,21.386465384027776,,,,,
756,"Research scholar
Bong
Travel addict
Foodie
","[""Jawaharlal Nehru University""]",IN,513.2318879963889,1992-08-16 00:00:00,9756000000@get.idyll,,M,178.0,,"[""Mountains"",""Beaches"",""Foodie"",""Thriller"",""Dogs""]",S,N,False,9756000000,Akash ,True,U,21.307150615509258,,F,F,,31.0
757,"Not all who wander are lost!
""What you seek is seeking you""","[""Jawaharlal Nehru University""]",IN,512.6885727186111,1991-10-30 00:00:00,9757000000@get.idyll,,M,71.0,,[],N,S,False,9757000000,Shauq,True,U,21.358058613194444,,CON,F,,32.0
758,,[],IN,512.6679882741666,,9758000000@get.idyll,,,,,[],,,False,9758000000,,True,U,21.36116746736111,,,,,
759,"Wants respect,achivements,love and passion with responsibility.
Down to earth 
Historical and heritage reserch and finding composit culture ","[""Deshbandhu College""]",IN,512.2196316075,2001-02-04 00:00:00,9759000000@get.idyll,,M,,,[],N,N,False,9759000000,Aaryan Sharma ,True,U,21.33136703912037,,F,F,,22.0
760,JNU delhi,"[""Jnu""]",IN,512.0688966075,1998-02-11 00:00:00,9760000000@get.idyll,,M,168.0,,"[""Writing"",""Dancing"",""Cycling"",""Photography"",""Badminton""]",N,N,False,9760000000,Kuldeep kumar ,True,U,21.333224527546296,,F,F,,25.0
761,Poetry & Politics ,"[""JNU""]",IN,511.8369566075,1994-11-23 00:00:00,9761000000@get.idyll,[],M,180.0,,"[""Poetry"",""Biographies"",""Romance"",""Bollywood"",""Yoga""]",S,N,False,9761000000,G,True,U,21.317746194212962,,R,F,,29.0
762,“WILLING TO LIE ABOUT HOW WE MET.” ...,"[""Jawaharlal Nehru University""]",IN,511.7282204963889,1999-07-10 00:00:00,9762000000@get.idyll,,M,182.88,,"[""Reels"",""Running"",""Cycling"",""Open-Minded"",""Coffee""]",O,S,True,9762000000,Shiv ,True,U,17.033248740509258,17.033249170104167,F,F,,24.0
763,N,"[""Jnu ""]",IN,511.4323429963889,1994-08-19 00:00:00,9763000000@get.idyll,,M,5.66,,"[""Clubs"",""Camping"",""Mountains"",""Beer"",""Foodie""]",O,O,False,9763000000,Ravi ,True,U,21.304535384027776,,F,F,,29.0
764,,[],IN,511.30439494083333,,9764000000@get.idyll,,,,,[],,,False,9764000000,,True,U,21.304351078472223,,,,,
765,,"[""Jawaharlal Nehru University""]",IN,510.92482188527777,1999-03-27 00:00:00,9765000000@get.idyll,,F,,,[],S,S,False,9765000000,Mileena,False,U,3.8142140530092594,,CON,A,True,24.0
766,,"[""Jnu""]",IN,510.9055552186111,2001-01-01 00:00:00,9766000000@get.idyll,,M,,,[],,,False,9766000000,Pranav ,True,U,21.28657389097222,,CON,A,,22.0
767,A guy with hope,"[""Jawaharlal Nehru University ""]",IN,510.6668913297222,2002-06-06 00:00:00,9767000000@get.idyll,,M,72.0,,"[""Cricket"",""Beer""]",S,S,False,9767000000,Ranjan Kumar ,True,U,21.26599295347222,,C,F,,21.0
768,"Author 
","[""Delhi University ""]",IN,510.6655254963889,2002-03-25 00:00:00,9768000000@get.idyll,,M,153.0,,"[""Writing"",""Swimming"",""Gym"",""Poetry"",""Ambitions""]",N,N,False,9768000000,Ahmed,True,U,21.272971090046298,,NS,F,,21.0
769,Eyibcddfhjhb,"[""Jnu""]",IN,510.46363466305553,2001-10-03 00:00:00,9769000000@get.idyll,,M,125.0,,"[""Singing"",""Photography"",""Boxing"",""Dancing"",""Gymnastics""]",N,S,False,9769000000,Satyam,True,U,21.25484937708333,,NS,F,,22.0
770,"I'm a student in M.Tech Data Science program(first year).
","[""Jawaharlal Nehru University""]",IN,510.31587382972225,2000-07-31 00:00:00,9770000000@get.idyll,,M,191.0,,"[""Badminton"",""Video Games"",""Cats"",""Sci-fi"",""Mystery""]",N,N,True,9770000000,Harshvardhan Pardeshi ,True,U,17.033248740509258,17.033249170104167,R,F,,23.0
771,Language student in Jawahar Lal Nehru University New delhi,"[""JNU""]",IN,509.9529204963889,2000-10-02 00:00:00,9771000000@get.idyll,"[98.06817173957825,93.53620409965515]",M,167.0,,"[""Cricket"",""Comedy""]",N,N,False,9771000000,Vvvvv,True,U,7.229728046064815,,F,F,,23.0
772,Seeking Peace,"[""Delhi University ""]",IN,508.8241479963889,2002-11-15 00:00:00,9772000000@get.idyll,,M,178.0,,[],N,N,False,9772000000,Sumit,True,U,21.197781090046295,,CON,F,,21.0
773,"Instagram id- __ajitabh__
Its better to chat on Instagram and know eachother. Anyways i'm Preparing for govt services. Law graduate. Like to play badminton and hangout with friends.","[""Jnu""]",IN,508.10583494083335,1996-02-05 00:00:00,9773000000@get.idyll,[],M,168.0,,"[""Badminton"",""Photography"",""Anime"",""Poetry"",""Cooking""]",N,N,False,9773000000,Ajitabh,True,U,14.45365391412037,,CON,F,,27.0
774,Ramji,"[""Jnu""]",IN,507.74634244083336,2001-02-11 00:00:00,9774000000@get.idyll,,M,,,[],N,O,False,9774000000,Ramji,True,U,21.150981969675925,,F,F,,22.0
775,,[],IN,507.57553938527775,,9775000000@get.idyll,,M,,,[],,,False,9775000000,Animesh,True,U,21.148592189583333,,,,,
776,"I'm a photographer, I like to listen everything ","[""Jawaharlal Nehru University""]",IN,507.4430874408333,1996-07-17 00:00:00,9776000000@get.idyll,,F,5.8,,"[""Writing"",""Photography"",""Yoga"",""Volleyball"",""Heritage""]",N,N,False,9776000000,Prince chaubey ,False,U,3.832270580787037,,C,F,True,27.0
777,An old school dreamer with a passion for soccer and Japanese language,"[""Jawaharlal Nehru University""]",IN,507.4412224408333,1999-07-01 00:00:00,9777000000@get.idyll,,M,168.0,,"[""Football"",""Anime"",""Tea"",""Mountains"",""Gardening""]",S,S,False,9777000000,Ashutosh,True,U,21.120094319212964,,F,F,,24.0
778,Real world is nothing but filled of fake people and betrayears . So enjoy the moment you live in and just live the life like a eagle and just focus on what you have?,"[""Central University of Haryana""]",IN,506.8624346630556,1999-12-26 00:00:00,9778000000@get.idyll,"[98.02707433700562,97.43704795837402,97.66882061958313]",M,178.0,,"[""Photography"",""Cycling"",""Camping"",""Mountains"",""Ambitions""]",N,N,True,9778000000,Hitesh Sharma,True,U,5.750870059953703,5.750870489548611,R,F,,24.0
779,Research scholar,"[""Jawaharlal Nehru University""]",IN,506.7402954963889,1997-03-31 00:00:00,9779000000@get.idyll,,M,172.0,,"[""Writing"",""Photography"",""Mountains"",""Beaches"",""Beer""]",S,S,False,9779000000,Bharat,True,U,21.111341911805557,,NS,F,,26.0
780,"If you're here, that probably means you're just bored like me 🙃","[""Jawaharlal Nehru University""]",IN,506.52738994083336,2003-10-03 00:00:00,9780000000@get.idyll,[],F,162.0,,"[""Art & Craft"",""Singing"",""Dancing"",""Design"",""Reels""]",S,N,False,9780000000,Amisha Arora,True,U,18.07126837013889,,R,M,True,20.0
781,Live life,"[""Jawaharlal Nehru University""]",IN,506.3779432741667,2002-01-01 00:00:00,9781000000@get.idyll,,M,170.0,,[],N,N,False,9781000000,Ayush Gupta,True,U,21.097020893287038,,R,F,,21.0
782,"An incomplete poet. A mediocre singer. A slightly above average student. Sports geek. The hearts on the center left rather than extreme. Oh and I know a little physics and maths, I might get a PhD in","[""Jawaharlal Nehru University""]",IN,506.0133566075,1993-12-15 00:00:00,9782000000@get.idyll,[],M,184.0,,"[""Writing"",""Football"",""Human Rights"",""Coffee"",""Biryani""]",N,N,True,9782000000,Arnav,True,U,5.750553890972222,5.750554308993055,C,F,,30.0
783,Nothing...,"[""JNU""]",IN,505.9476154963889,1995-09-28 00:00:00,9783000000@get.idyll,,M,66.0,,[],N,N,False,9783000000,Shivam,True,U,21.07835258310185,,NS,F,,28.0
784,I like to debate and discuss on any progressive topics.,"[""Jawaharlal Nehru University""]",IN,505.24535855194443,1999-02-11 00:00:00,9784000000@get.idyll,,M,175.0,,"[""Martial Arts"",""Beer"",""Biryani"",""Feminism"",""Romance""]",O,O,False,9784000000,Chaubey dude,True,U,21.04617887939815,,C,F,,24.0
785,"Virtually nothing is impossible in this world if you just put your mind to it and maintain a positive attitude.

Lou Holtz","[""JNU""]",IN,505.05100605194446,1995-02-01 00:00:00,9785000000@get.idyll,[],M,5.6,,"[""Running"",""Cycling"",""Punjabi"",""Romance"",""Biryani""]",N,N,False,9785000000,Choudhary,True,U,3.1678980344907406,,C,F,,28.0
786,"If you like Netflix & food we’ll get on well. Not the tallest 5’5””I’m down for almost anything, anywhere. Deep discussions over a coffee & bright minds excites me.","[""Jawaharlal Nehru University""]",IN,505.01937355194445,1999-09-12 00:00:00,9786000000@get.idyll,[],M,163.0,,"[""Singing"",""Design"",""Cooking"",""Theatre"",""Horror""]",S,S,False,9786000000,Praveen,True,U,6.251828219675926,,F,F,,24.0
